TIME,GEO,AIRPOL,AIRSECT,Tonnes
1996,Italy,Ammonia,Waste,6922.0
1996,Italy,Ammonia,Other,0.0
1996,Italy,Non-methane_VOCs,Total_all_sectors,1973623.0
1996,Italy,Non-methane_VOCs,Energy_prod_distrib,132986.0
1996,Italy,Non-methane_VOCs,Energy_use_industry,11483.0
1996,Italy,Non-methane_VOCs,Road_transport,838969.0
1996,Italy,Non-methane_VOCs,Non-road_transport,56284.0
1996,Italy,Non-methane_VOCs,Commercial_institutes_houses,174734.0
1996,Italy,Non-methane_VOCs,Industrial_processes,603428.0
1996,Italy,Non-methane_VOCs,Agriculture,142588.0
1996,Italy,Non-methane_VOCs,Waste,13150.0
1996,Italy,Non-methane_VOCs,Other,0.0
1996,Italy,Particulates_lt_2.5mcg,Total_all_sectors,
1996,Italy,Particulates_lt_2.5mcg,Energy_prod_distrib,
1996,Italy,Particulates_lt_2.5mcg,Energy_use_industry,
1996,Italy,Particulates_lt_2.5mcg,Road_transport,
1996,Italy,Particulates_lt_2.5mcg,Non-road_transport,
1996,Italy,Particulates_lt_2.5mcg,Commercial_institutes_houses,
1996,Italy,Particulates_lt_2.5mcg,Industrial_processes,
1996,Italy,Particulates_lt_2.5mcg,Agriculture,
1996,Italy,Particulates_lt_2.5mcg,Waste,
1996,Italy,Particulates_lt_2.5mcg,Other,
1996,Italy,Particulates_lt_10mcg,Total_all_sectors,
1996,Italy,Particulates_lt_10mcg,Energy_prod_distrib,
1996,Italy,Particulates_lt_10mcg,Energy_use_industry,
1996,Italy,Particulates_lt_10mcg,Road_transport,
1996,Italy,Particulates_lt_10mcg,Non-road_transport,
1996,Italy,Particulates_lt_10mcg,Commercial_institutes_houses,
1996,Italy,Particulates_lt_10mcg,Industrial_processes,
1996,Italy,Particulates_lt_10mcg,Agriculture,
1996,Italy,Particulates_lt_10mcg,Waste,
1996,Italy,Particulates_lt_10mcg,Other,
1996,Italy,Sulphur_oxides,Total_all_sectors,1214104.0
1996,Italy,Sulphur_oxides,Energy_prod_distrib,783223.0
1996,Italy,Sulphur_oxides,Energy_use_industry,208374.0
1996,Italy,Sulphur_oxides,Road_transport,71407.0
1996,Italy,Sulphur_oxides,Non-road_transport,82809.0
1996,Italy,Sulphur_oxides,Commercial_institutes_houses,39750.0
1996,Italy,Sulphur_oxides,Industrial_processes,27960.0
1996,Italy,Sulphur_oxides,Agriculture,83.0
1996,Italy,Sulphur_oxides,Waste,498.0
1996,Italy,Sulphur_oxides,Other,0.0
1996,Italy,Nitrogen_oxides,Total_all_sectors,1871005.0
1996,Italy,Nitrogen_oxides,Energy_prod_distrib,329637.0
1996,Italy,Nitrogen_oxides,Energy_use_industry,191750.0
1996,Italy,Nitrogen_oxides,Road_transport,955202.0
1996,Italy,Nitrogen_oxides,Non-road_transport,126294.0
1996,Italy,Nitrogen_oxides,Commercial_institutes_houses,190485.0
1996,Italy,Nitrogen_oxides,Industrial_processes,6163.0
1996,Italy,Nitrogen_oxides,Agriculture,68724.0
1996,Italy,Nitrogen_oxides,Waste,2749.0
1996,Italy,Nitrogen_oxides,Other,0.0
1996,Lithuania,Ammonia,Total_all_sectors,41742.0
1996,Lithuania,Ammonia,Energy_prod_distrib,82.0
1996,Lithuania,Ammonia,Energy_use_industry,37.0
1996,Lithuania,Ammonia,Road_transport,19.0
1996,Lithuania,Ammonia,Non-road_transport,1.0
1996,Lithuania,Ammonia,Commercial_institutes_houses,1346.0
1996,Lithuania,Ammonia,Industrial_processes,682.0
1996,Lithuania,Ammonia,Agriculture,39563.0
1996,Lithuania,Ammonia,Waste,11.0
1996,Lithuania,Ammonia,Other,0.0
1996,Lithuania,Non-methane_VOCs,Total_all_sectors,81800.0
1996,Lithuania,Non-methane_VOCs,Energy_prod_distrib,1130.0
1996,Lithuania,Non-methane_VOCs,Energy_use_industry,1239.0
1996,Lithuania,Non-methane_VOCs,Road_transport,20759.0
1996,Lithuania,Non-methane_VOCs,Non-road_transport,391.0
1996,Lithuania,Non-methane_VOCs,Commercial_institutes_houses,13643.0
1996,Lithuania,Non-methane_VOCs,Industrial_processes,28792.0
1996,Lithuania,Non-methane_VOCs,Agriculture,14013.0
1996,Lithuania,Non-methane_VOCs,Waste,1834.0
1996,Lithuania,Non-methane_VOCs,Other,0.0
1996,Lithuania,Particulates_lt_2.5mcg,Total_all_sectors,
1996,Lithuania,Particulates_lt_2.5mcg,Energy_prod_distrib,
1996,Lithuania,Particulates_lt_2.5mcg,Energy_use_industry,
1996,Lithuania,Particulates_lt_2.5mcg,Road_transport,
1996,Lithuania,Particulates_lt_2.5mcg,Non-road_transport,
1996,Lithuania,Particulates_lt_2.5mcg,Commercial_institutes_houses,
1996,Lithuania,Particulates_lt_2.5mcg,Industrial_processes,
1996,Lithuania,Particulates_lt_2.5mcg,Agriculture,
1996,Lithuania,Particulates_lt_2.5mcg,Waste,
1996,Lithuania,Particulates_lt_2.5mcg,Other,
1996,Lithuania,Particulates_lt_10mcg,Total_all_sectors,
1996,Lithuania,Particulates_lt_10mcg,Energy_prod_distrib,
1996,Lithuania,Particulates_lt_10mcg,Energy_use_industry,
1996,Lithuania,Particulates_lt_10mcg,Road_transport,
1996,Lithuania,Particulates_lt_10mcg,Non-road_transport,
1996,Lithuania,Particulates_lt_10mcg,Commercial_institutes_houses,
1996,Lithuania,Particulates_lt_10mcg,Industrial_processes,
1996,Lithuania,Particulates_lt_10mcg,Agriculture,
1996,Lithuania,Particulates_lt_10mcg,Waste,
1996,Lithuania,Particulates_lt_10mcg,Other,
1996,Lithuania,Sulphur_oxides,Total_all_sectors,74145.0
1996,Lithuania,Sulphur_oxides,Energy_prod_distrib,53223.0
1996,Lithuania,Sulphur_oxides,Energy_use_industry,8249.0
1996,Lithuania,Sulphur_oxides,Road_transport,2457.0
1996,Lithuania,Sulphur_oxides,Non-road_transport,61.0
1996,Lithuania,Sulphur_oxides,Commercial_institutes_houses,9801.0
1996,Lithuania,Sulphur_oxides,Industrial_processes,354.0
1996,Lithuania,Sulphur_oxides,Agriculture,0.0
1996,Lithuania,Sulphur_oxides,Waste,0.0
1996,Lithuania,Sulphur_oxides,Other,0.0
1996,Lithuania,Nitrogen_oxides,Total_all_sectors,64700.0
1996,Lithuania,Nitrogen_oxides,Energy_prod_distrib,9875.0
1996,Lithuania,Nitrogen_oxides,Energy_use_industry,4478.0
1996,Lithuania,Nitrogen_oxides,Road_transport,32958.0
1996,Lithuania,Nitrogen_oxides,Non-road_transport,4534.0
1996,Lithuania,Nitrogen_oxides,Commercial_institutes_houses,7326.0
1996,Lithuania,Nitrogen_oxides,Industrial_processes,229.0
1996,Lithuania,Nitrogen_oxides,Agriculture,5293.0
1996,Lithuania,Nitrogen_oxides,Waste,7.0
1996,Lithuania,Nitrogen_oxides,Other,0.0
1996,Luxembourg,Ammonia,Total_all_sectors,7042.0
1996,Luxembourg,Ammonia,Energy_prod_distrib,0.0
1996,Luxembourg,Ammonia,Energy_use_industry,0.0
1996,Luxembourg,Ammonia,Road_transport,534.0
1996,Luxembourg,Ammonia,Non-road_transport,0.0
1996,Luxembourg,Ammonia,Commercial_institutes_houses,45.0
1996,Luxembourg,Ammonia,Industrial_processes,2.0
1996,Luxembourg,Ammonia,Agriculture,6416.0
1996,Luxembourg,Ammonia,Waste,45.0
1996,Luxembourg,Ammonia,Other,0.0
1996,Luxembourg,Non-methane_VOCs,Total_all_sectors,19284.0
1996,Luxembourg,Non-methane_VOCs,Energy_prod_distrib,787.0
1996,Luxembourg,Non-methane_VOCs,Energy_use_industry,394.0
1996,Luxembourg,Non-methane_VOCs,Road_transport,7230.0
1996,Luxembourg,Non-methane_VOCs,Non-road_transport,88.0
1996,Luxembourg,Non-methane_VOCs,Commercial_institutes_houses,903.0
1996,Luxembourg,Non-methane_VOCs,Industrial_processes,6115.0
1996,Luxembourg,Non-methane_VOCs,Agriculture,3737.0
1996,Luxembourg,Non-methane_VOCs,Waste,30.0
1996,Luxembourg,Non-methane_VOCs,Other,0.0
1996,Luxembourg,Particulates_lt_2.5mcg,Total_all_sectors,
1996,Luxembourg,Particulates_lt_2.5mcg,Energy_prod_distrib,
1996,Luxembourg,Particulates_lt_2.5mcg,Energy_use_industry,
1996,Luxembourg,Particulates_lt_2.5mcg,Road_transport,
1996,Luxembourg,Particulates_lt_2.5mcg,Non-road_transport,
1996,Luxembourg,Particulates_lt_2.5mcg,Commercial_institutes_houses,
1996,Luxembourg,Particulates_lt_2.5mcg,Industrial_processes,
1996,Luxembourg,Particulates_lt_2.5mcg,Agriculture,
1996,Luxembourg,Particulates_lt_2.5mcg,Waste,
1996,Luxembourg,Particulates_lt_2.5mcg,Other,
1996,Luxembourg,Particulates_lt_10mcg,Total_all_sectors,
1996,Luxembourg,Particulates_lt_10mcg,Energy_prod_distrib,
1996,Luxembourg,Particulates_lt_10mcg,Energy_use_industry,
1996,Luxembourg,Particulates_lt_10mcg,Road_transport,
1996,Luxembourg,Particulates_lt_10mcg,Non-road_transport,
1996,Luxembourg,Particulates_lt_10mcg,Commercial_institutes_houses,
1996,Luxembourg,Particulates_lt_10mcg,Industrial_processes,
1996,Luxembourg,Particulates_lt_10mcg,Agriculture,
1996,Luxembourg,Particulates_lt_10mcg,Waste,
1996,Luxembourg,Particulates_lt_10mcg,Other,
1996,Luxembourg,Sulphur_oxides,Total_all_sectors,7933.0
1996,Luxembourg,Sulphur_oxides,Energy_prod_distrib,3.0
1996,Luxembourg,Sulphur_oxides,Energy_use_industry,6014.0
1996,Luxembourg,Sulphur_oxides,Road_transport,481.0
1996,Luxembourg,Sulphur_oxides,Non-road_transport,21.0
1996,Luxembourg,Sulphur_oxides,Commercial_institutes_houses,1414.0
1996,Luxembourg,Sulphur_oxides,Industrial_processes,0.0
1996,Luxembourg,Sulphur_oxides,Agriculture,0.0
1996,Luxembourg,Sulphur_oxides,Waste,0.0
1996,Luxembourg,Sulphur_oxides,Other,0.0
1996,Luxembourg,Nitrogen_oxides,Total_all_sectors,34222.0
1996,Luxembourg,Nitrogen_oxides,Energy_prod_distrib,68.0
1996,Luxembourg,Nitrogen_oxides,Energy_use_industry,7683.0
1996,Luxembourg,Nitrogen_oxides,Road_transport,22794.0
1996,Luxembourg,Nitrogen_oxides,Non-road_transport,450.0
1996,Luxembourg,Nitrogen_oxides,Commercial_institutes_houses,2051.0
1996,Luxembourg,Nitrogen_oxides,Industrial_processes,1.0
1996,Luxembourg,Nitrogen_oxides,Agriculture,1176.0
1996,Luxembourg,Nitrogen_oxides,Waste,0.0
1996,Luxembourg,Nitrogen_oxides,Other,0.0
1996,Latvia,Ammonia,Total_all_sectors,16215.0
1996,Latvia,Ammonia,Energy_prod_distrib,0.0
1996,Latvia,Ammonia,Energy_use_industry,99.0
1996,Latvia,Ammonia,Road_transport,35.0
1996,Latvia,Ammonia,Non-road_transport,1.0
1996,Latvia,Ammonia,Commercial_institutes_houses,2338.0
1996,Latvia,Ammonia,Industrial_processes,9.0
1996,Latvia,Ammonia,Agriculture,13506.0
1996,Latvia,Ammonia,Waste,227.0
1996,Latvia,Ammonia,Other,0.0
1996,Latvia,Non-methane_VOCs,Total_all_sectors,62641.0
1996,Latvia,Non-methane_VOCs,Energy_prod_distrib,3225.0
1996,Latvia,Non-methane_VOCs,Energy_use_industry,1697.0
1996,Latvia,Non-methane_VOCs,Road_transport,17791.0
1996,Latvia,Non-methane_VOCs,Non-road_transport,516.0
1996,Latvia,Non-methane_VOCs,Commercial_institutes_houses,16895.0
1996,Latvia,Non-methane_VOCs,Industrial_processes,13968.0
1996,Latvia,Non-methane_VOCs,Agriculture,7700.0
1996,Latvia,Non-methane_VOCs,Waste,849.0
1996,Latvia,Non-methane_VOCs,Other,0.0
1996,Latvia,Particulates_lt_2.5mcg,Total_all_sectors,
1996,Latvia,Particulates_lt_2.5mcg,Energy_prod_distrib,
1996,Latvia,Particulates_lt_2.5mcg,Energy_use_industry,
1996,Latvia,Particulates_lt_2.5mcg,Road_transport,
1996,Latvia,Particulates_lt_2.5mcg,Non-road_transport,
1996,Latvia,Particulates_lt_2.5mcg,Commercial_institutes_houses,
1996,Latvia,Particulates_lt_2.5mcg,Industrial_processes,
1996,Latvia,Particulates_lt_2.5mcg,Agriculture,
1996,Latvia,Particulates_lt_2.5mcg,Waste,
1996,Latvia,Particulates_lt_2.5mcg,Other,
1996,Latvia,Particulates_lt_10mcg,Total_all_sectors,
1996,Latvia,Particulates_lt_10mcg,Energy_prod_distrib,
1996,Latvia,Particulates_lt_10mcg,Energy_use_industry,
1996,Latvia,Particulates_lt_10mcg,Road_transport,
1996,Latvia,Particulates_lt_10mcg,Non-road_transport,
1996,Latvia,Particulates_lt_10mcg,Commercial_institutes_houses,
1996,Latvia,Particulates_lt_10mcg,Industrial_processes,
1996,Latvia,Particulates_lt_10mcg,Agriculture,
1996,Latvia,Particulates_lt_10mcg,Waste,
1996,Latvia,Particulates_lt_10mcg,Other,
1996,Latvia,Sulphur_oxides,Total_all_sectors,55680.0
1996,Latvia,Sulphur_oxides,Energy_prod_distrib,28613.0
1996,Latvia,Sulphur_oxides,Energy_use_industry,14682.0
1996,Latvia,Sulphur_oxides,Road_transport,280.0
1996,Latvia,Sulphur_oxides,Non-road_transport,1006.0
1996,Latvia,Sulphur_oxides,Commercial_institutes_houses,10036.0
1996,Latvia,Sulphur_oxides,Industrial_processes,1060.0
1996,Latvia,Sulphur_oxides,Agriculture,4.0
1996,Latvia,Sulphur_oxides,Waste,0.0
1996,Latvia,Sulphur_oxides,Other,0.0
1996,Latvia,Nitrogen_oxides,Total_all_sectors,49207.0
1996,Latvia,Nitrogen_oxides,Energy_prod_distrib,6543.0
1996,Latvia,Nitrogen_oxides,Energy_use_industry,9348.0
1996,Latvia,Nitrogen_oxides,Road_transport,15916.0
1996,Latvia,Nitrogen_oxides,Non-road_transport,7355.0
1996,Latvia,Nitrogen_oxides,Commercial_institutes_houses,7335.0
1996,Latvia,Nitrogen_oxides,Industrial_processes,273.0
1996,Latvia,Nitrogen_oxides,Agriculture,2122.0
1996,Latvia,Nitrogen_oxides,Waste,1.0
1996,Latvia,Nitrogen_oxides,Other,314.0
1996,Malta,Ammonia,Total_all_sectors,1841.0
1996,Malta,Ammonia,Energy_prod_distrib,0.0
1996,Malta,Ammonia,Energy_use_industry,0.0
1996,Malta,Ammonia,Road_transport,22.0
1996,Malta,Ammonia,Non-road_transport,0.0
1996,Malta,Ammonia,Commercial_institutes_houses,0.0
1996,Malta,Ammonia,Industrial_processes,0.0
1996,Malta,Ammonia,Agriculture,1806.0
1996,Malta,Ammonia,Waste,12.0
1996,Malta,Ammonia,Other,0.0
1996,Malta,Non-methane_VOCs,Total_all_sectors,1855.0
1996,Malta,Non-methane_VOCs,Energy_prod_distrib,46.0
1996,Malta,Non-methane_VOCs,Energy_use_industry,26.0
1996,Malta,Non-methane_VOCs,Road_transport,0.0
1996,Malta,Non-methane_VOCs,Non-road_transport,58.0
1996,Malta,Non-methane_VOCs,Commercial_institutes_houses,90.0
1996,Malta,Non-methane_VOCs,Industrial_processes,1635.0
1996,Malta,Non-methane_VOCs,Agriculture,0.0
1996,Malta,Non-methane_VOCs,Waste,0.0
1996,Malta,Non-methane_VOCs,Other,0.0
1996,Malta,Particulates_lt_2.5mcg,Total_all_sectors,
1996,Malta,Particulates_lt_2.5mcg,Energy_prod_distrib,
1996,Malta,Particulates_lt_2.5mcg,Energy_use_industry,
1996,Malta,Particulates_lt_2.5mcg,Road_transport,
1996,Malta,Particulates_lt_2.5mcg,Non-road_transport,
1996,Malta,Particulates_lt_2.5mcg,Commercial_institutes_houses,
1996,Malta,Particulates_lt_2.5mcg,Industrial_processes,
1996,Malta,Particulates_lt_2.5mcg,Agriculture,
1996,Malta,Particulates_lt_2.5mcg,Waste,
1996,Malta,Particulates_lt_2.5mcg,Other,
1996,Malta,Particulates_lt_10mcg,Total_all_sectors,
1996,Malta,Particulates_lt_10mcg,Energy_prod_distrib,
1996,Malta,Particulates_lt_10mcg,Energy_use_industry,
1996,Malta,Particulates_lt_10mcg,Road_transport,
1996,Malta,Particulates_lt_10mcg,Non-road_transport,
1996,Malta,Particulates_lt_10mcg,Commercial_institutes_houses,
1996,Malta,Particulates_lt_10mcg,Industrial_processes,
1996,Malta,Particulates_lt_10mcg,Agriculture,
1996,Malta,Particulates_lt_10mcg,Waste,
1996,Malta,Particulates_lt_10mcg,Other,
1996,Malta,Sulphur_oxides,Total_all_sectors,10156.0
1996,Malta,Sulphur_oxides,Energy_prod_distrib,9670.0
1996,Malta,Sulphur_oxides,Energy_use_industry,48.0
1996,Malta,Sulphur_oxides,Road_transport,2.0
1996,Malta,Sulphur_oxides,Non-road_transport,273.0
1996,Malta,Sulphur_oxides,Commercial_institutes_houses,163.0
1996,Malta,Sulphur_oxides,Industrial_processes,0.0
1996,Malta,Sulphur_oxides,Agriculture,0.0
1996,Malta,Sulphur_oxides,Waste,0.0
1996,Malta,Sulphur_oxides,Other,0.0
1996,Malta,Nitrogen_oxides,Total_all_sectors,9381.0
1996,Malta,Nitrogen_oxides,Energy_prod_distrib,2857.0
1996,Malta,Nitrogen_oxides,Energy_use_industry,531.0
1996,Malta,Nitrogen_oxides,Road_transport,3001.0
1996,Malta,Nitrogen_oxides,Non-road_transport,1152.0
1996,Malta,Nitrogen_oxides,Commercial_institutes_houses,1839.0
1996,Malta,Nitrogen_oxides,Industrial_processes,0.0
1996,Malta,Nitrogen_oxides,Agriculture,0.0
1996,Malta,Nitrogen_oxides,Waste,1.0
1996,Malta,Nitrogen_oxides,Other,0.0
1996,Netherlands,Ammonia,Total_all_sectors,226164.0
1996,Netherlands,Ammonia,Energy_prod_distrib,51.0
1996,Netherlands,Ammonia,Energy_use_industry,254.0
1996,Netherlands,Ammonia,Road_transport,2877.0
1996,Netherlands,Ammonia,Non-road_transport,10.0
1996,Netherlands,Ammonia,Commercial_institutes_houses,4.0
1996,Netherlands,Ammonia,Industrial_processes,5020.0
1996,Netherlands,Ammonia,Agriculture,207821.0
1996,Netherlands,Ammonia,Waste,321.0
1996,Netherlands,Ammonia,Other,9808.0
1996,Netherlands,Non-methane_VOCs,Total_all_sectors,331833.0
1996,Netherlands,Non-methane_VOCs,Energy_prod_distrib,33272.0
1996,Netherlands,Non-methane_VOCs,Energy_use_industry,7258.0
1996,Netherlands,Non-methane_VOCs,Road_transport,113028.0
1996,Netherlands,Non-methane_VOCs,Non-road_transport,3432.0
1996,Netherlands,Non-methane_VOCs,Commercial_institutes_houses,25886.0
1996,Netherlands,Non-methane_VOCs,Industrial_processes,147527.0
1996,Netherlands,Non-methane_VOCs,Agriculture,163.0
1996,Netherlands,Non-methane_VOCs,Waste,1268.0
1996,Netherlands,Non-methane_VOCs,Other,0.0
1996,Netherlands,Particulates_lt_2.5mcg,Total_all_sectors,
1996,Netherlands,Particulates_lt_2.5mcg,Energy_prod_distrib,
1996,Netherlands,Particulates_lt_2.5mcg,Energy_use_industry,
1996,Netherlands,Particulates_lt_2.5mcg,Road_transport,
1996,Netherlands,Particulates_lt_2.5mcg,Non-road_transport,
1996,Netherlands,Particulates_lt_2.5mcg,Commercial_institutes_houses,
1996,Netherlands,Particulates_lt_2.5mcg,Industrial_processes,
1996,Netherlands,Particulates_lt_2.5mcg,Agriculture,
1996,Netherlands,Particulates_lt_2.5mcg,Waste,
1996,Netherlands,Particulates_lt_2.5mcg,Other,
1996,Netherlands,Particulates_lt_10mcg,Total_all_sectors,
1996,Netherlands,Particulates_lt_10mcg,Energy_prod_distrib,
1996,Netherlands,Particulates_lt_10mcg,Energy_use_industry,
1996,Netherlands,Particulates_lt_10mcg,Road_transport,
1996,Netherlands,Particulates_lt_10mcg,Non-road_transport,
1996,Netherlands,Particulates_lt_10mcg,Commercial_institutes_houses,
1996,Netherlands,Particulates_lt_10mcg,Industrial_processes,
1996,Netherlands,Particulates_lt_10mcg,Agriculture,
1996,Netherlands,Particulates_lt_10mcg,Waste,
1996,Netherlands,Particulates_lt_10mcg,Other,
1996,Netherlands,Sulphur_oxides,Total_all_sectors,123179.0
1996,Netherlands,Sulphur_oxides,Energy_prod_distrib,72812.0
1996,Netherlands,Sulphur_oxides,Energy_use_industry,26018.0
1996,Netherlands,Sulphur_oxides,Road_transport,11229.0
1996,Netherlands,Sulphur_oxides,Non-road_transport,8080.0
1996,Netherlands,Sulphur_oxides,Commercial_institutes_houses,2446.0
1996,Netherlands,Sulphur_oxides,Industrial_processes,2594.0
1996,Netherlands,Sulphur_oxides,Agriculture,0.0
1996,Netherlands,Sulphur_oxides,Waste,0.0
1996,Netherlands,Sulphur_oxides,Other,0.0
1996,Netherlands,Nitrogen_oxides,Total_all_sectors,542209.0
1996,Netherlands,Nitrogen_oxides,Energy_prod_distrib,77916.0
1996,Netherlands,Nitrogen_oxides,Energy_use_industry,74150.0
1996,Netherlands,Nitrogen_oxides,Road_transport,216857.0
1996,Netherlands,Nitrogen_oxides,Non-road_transport,51264.0
1996,Netherlands,Nitrogen_oxides,Commercial_institutes_houses,70427.0
1996,Netherlands,Nitrogen_oxides,Industrial_processes,3035.0
1996,Netherlands,Nitrogen_oxides,Agriculture,46625.0
1996,Netherlands,Nitrogen_oxides,Waste,8.0
1996,Netherlands,Nitrogen_oxides,Other,1928.0
1996,Poland,Ammonia,Total_all_sectors,335692.0
1996,Poland,Ammonia,Energy_prod_distrib,52.0
1996,Poland,Ammonia,Energy_use_industry,0.0
1996,Poland,Ammonia,Road_transport,1878.0
1996,Poland,Ammonia,Non-road_transport,65.0
1996,Poland,Ammonia,Commercial_institutes_houses,508.0
1996,Poland,Ammonia,Industrial_processes,856.0
1996,Poland,Ammonia,Agriculture,323949.0
1996,Poland,Ammonia,Waste,8384.0
1996,Poland,Ammonia,Other,0.0
1996,Poland,Non-methane_VOCs,Total_all_sectors,696355.0
1996,Poland,Non-methane_VOCs,Energy_prod_distrib,60043.0
1996,Poland,Non-methane_VOCs,Energy_use_industry,58528.0
1996,Poland,Non-methane_VOCs,Road_transport,161510.0
1996,Poland,Non-methane_VOCs,Non-road_transport,3245.0
1996,Poland,Non-methane_VOCs,Commercial_institutes_houses,207868.0
1996,Poland,Non-methane_VOCs,Industrial_processes,203000.0
1996,Poland,Non-methane_VOCs,Agriculture,27.0
1996,Poland,Non-methane_VOCs,Waste,2134.0
1996,Poland,Non-methane_VOCs,Other,0.0
1996,Poland,Particulates_lt_2.5mcg,Total_all_sectors,
1996,Poland,Particulates_lt_2.5mcg,Energy_prod_distrib,
1996,Poland,Particulates_lt_2.5mcg,Energy_use_industry,
1996,Poland,Particulates_lt_2.5mcg,Road_transport,
1996,Poland,Particulates_lt_2.5mcg,Non-road_transport,
1996,Poland,Particulates_lt_2.5mcg,Commercial_institutes_houses,
1996,Poland,Particulates_lt_2.5mcg,Industrial_processes,
1996,Poland,Particulates_lt_2.5mcg,Agriculture,
1996,Poland,Particulates_lt_2.5mcg,Waste,
1996,Poland,Particulates_lt_2.5mcg,Other,
1996,Poland,Particulates_lt_10mcg,Total_all_sectors,
1996,Poland,Particulates_lt_10mcg,Energy_prod_distrib,
1996,Poland,Particulates_lt_10mcg,Energy_use_industry,
1996,Poland,Particulates_lt_10mcg,Road_transport,
1996,Poland,Particulates_lt_10mcg,Non-road_transport,
1996,Poland,Particulates_lt_10mcg,Commercial_institutes_houses,
1996,Poland,Particulates_lt_10mcg,Industrial_processes,
1996,Poland,Particulates_lt_10mcg,Agriculture,
1996,Poland,Particulates_lt_10mcg,Waste,
1996,Poland,Particulates_lt_10mcg,Other,
1996,Poland,Sulphur_oxides,Total_all_sectors,2151529.0
1996,Poland,Sulphur_oxides,Energy_prod_distrib,1509818.0
1996,Poland,Sulphur_oxides,Energy_use_industry,379003.0
1996,Poland,Sulphur_oxides,Road_transport,0.0
1996,Poland,Sulphur_oxides,Non-road_transport,2751.0
1996,Poland,Sulphur_oxides,Commercial_institutes_houses,253960.0
1996,Poland,Sulphur_oxides,Industrial_processes,5911.0
1996,Poland,Sulphur_oxides,Agriculture,0.0
1996,Poland,Sulphur_oxides,Waste,85.0
1996,Poland,Sulphur_oxides,Other,0.0
1996,Poland,Nitrogen_oxides,Total_all_sectors,1067362.0
1996,Poland,Nitrogen_oxides,Energy_prod_distrib,456995.0
1996,Poland,Nitrogen_oxides,Energy_use_industry,130142.0
1996,Poland,Nitrogen_oxides,Road_transport,229806.0
1996,Poland,Nitrogen_oxides,Non-road_transport,23570.0
1996,Poland,Nitrogen_oxides,Commercial_institutes_houses,173924.0
1996,Poland,Nitrogen_oxides,Industrial_processes,14734.0
1996,Poland,Nitrogen_oxides,Agriculture,36881.0
1996,Poland,Nitrogen_oxides,Waste,1310.0
1996,Poland,Nitrogen_oxides,Other,0.0
1996,Portugal,Ammonia,Total_all_sectors,76448.0
1996,Portugal,Ammonia,Energy_prod_distrib,356.0
1996,Portugal,Ammonia,Energy_use_industry,2593.0
1996,Portugal,Ammonia,Road_transport,794.0
1996,Portugal,Ammonia,Non-road_transport,0.0
1996,Portugal,Ammonia,Commercial_institutes_houses,3423.0
1996,Portugal,Ammonia,Industrial_processes,5312.0
1996,Portugal,Ammonia,Agriculture,57761.0
1996,Portugal,Ammonia,Waste,6209.0
1996,Portugal,Ammonia,Other,0.0
1996,Portugal,Non-methane_VOCs,Total_all_sectors,222278.0
1996,Portugal,Non-methane_VOCs,Energy_prod_distrib,12236.0
1996,Portugal,Non-methane_VOCs,Energy_use_industry,9378.0
1996,Portugal,Non-methane_VOCs,Road_transport,77492.0
1996,Portugal,Non-methane_VOCs,Non-road_transport,2101.0
1996,Portugal,Non-methane_VOCs,Commercial_institutes_houses,24325.0
1996,Portugal,Non-methane_VOCs,Industrial_processes,91604.0
1996,Portugal,Non-methane_VOCs,Agriculture,3274.0
1996,Portugal,Non-methane_VOCs,Waste,1869.0
1996,Portugal,Non-methane_VOCs,Other,0.0
1996,Portugal,Particulates_lt_2.5mcg,Total_all_sectors,
1996,Portugal,Particulates_lt_2.5mcg,Energy_prod_distrib,
1996,Portugal,Particulates_lt_2.5mcg,Energy_use_industry,
1996,Portugal,Particulates_lt_2.5mcg,Road_transport,
1996,Portugal,Particulates_lt_2.5mcg,Non-road_transport,
1996,Portugal,Particulates_lt_2.5mcg,Commercial_institutes_houses,
1996,Portugal,Particulates_lt_2.5mcg,Industrial_processes,
1996,Portugal,Particulates_lt_2.5mcg,Agriculture,
1996,Portugal,Particulates_lt_2.5mcg,Waste,
1996,Portugal,Particulates_lt_2.5mcg,Other,
1996,Portugal,Particulates_lt_10mcg,Total_all_sectors,
1996,Portugal,Particulates_lt_10mcg,Energy_prod_distrib,
1996,Portugal,Particulates_lt_10mcg,Energy_use_industry,
1996,Portugal,Particulates_lt_10mcg,Road_transport,
1996,Portugal,Particulates_lt_10mcg,Non-road_transport,
1996,Portugal,Particulates_lt_10mcg,Commercial_institutes_houses,
1996,Portugal,Particulates_lt_10mcg,Industrial_processes,
1996,Portugal,Particulates_lt_10mcg,Agriculture,
1996,Portugal,Particulates_lt_10mcg,Waste,
1996,Portugal,Particulates_lt_10mcg,Other,
1996,Portugal,Sulphur_oxides,Total_all_sectors,272139.0
1996,Portugal,Sulphur_oxides,Energy_prod_distrib,163171.0
1996,Portugal,Sulphur_oxides,Energy_use_industry,79401.0
1996,Portugal,Sulphur_oxides,Road_transport,6124.0
1996,Portugal,Sulphur_oxides,Non-road_transport,4108.0
1996,Portugal,Sulphur_oxides,Commercial_institutes_houses,8668.0
1996,Portugal,Sulphur_oxides,Industrial_processes,10504.0
1996,Portugal,Sulphur_oxides,Agriculture,147.0
1996,Portugal,Sulphur_oxides,Waste,16.0
1996,Portugal,Sulphur_oxides,Other,0.0
1996,Portugal,Nitrogen_oxides,Total_all_sectors,275196.0
